x, y, z
-4147934.460196448, 2866489.1119984323, -3893890.2512078066
-4147934.115664913, 2866488.8739050142, -3893891.360509006
-4147933.35822743, 2866489.4421136254, -3893891.1271962454
-4147932.4833476446, 2866489.9291618695, -3893892.217802431
-4147931.8095256374, 2866490.5573954945, -3893892.0645039477
-4147930.719041774, 2866490.895446918, -3893892.954293264
-4147930.169703311, 2866491.6074649724, -3893892.9176511792
-4147928.946146769, 2866492.9474425334, -3893892.727336677
-4147928.9826588067, 2866494.0643220535, -3893891.806513817
-4147929.489155448, 2866492.2310502557, -3893892.757996381
-4147929.773906303, 2866495.702774324, -3893888.7291557863
-4147928.420264144, 2866494.767317447, -3893891.7575330823
-4147927.8470733906, 2866494.371204465, -3893892.653678608
-4147927.39216225, 2866494.0568305724, -3893893.658661728
-4147927.5059754117, 2866493.043835877, -3893894.7186079277
-4147929.597686677, 2866491.212163988, -3893893.811960282
-4147930.1470250646, 2866490.500146032, -3893893.848602375
-4147931.4052666887, 2866490.278026278, -3893893.120304343
-4147933.0785784544, 2866489.248858149, -3893892.297816761
-4147932.0142059624, 2866489.6049545896, -3893893.212283454
-4147933.634642168, 2866488.5414874037, -3893892.3408151167
-4147933.2042717077, 2866488.244073775, -3893893.371938253
-4147932.635152395, 2866488.9424221464, -3893893.316601226
-4147932.0631354204, 2866488.547121529, -3893894.21091042
-4147930.833249884, 2866489.8827254768, -3893894.0146134915
-4147931.4421890737, 2866489.2096538804, -3893894.1065926235
-4147930.4171095206, 2866489.5951454304, -3893895.056238722
-4147929.3072397285, 2866489.9197995453, -3893895.9277066826
-4147928.7124045026, 2866490.600375983, -3893895.8480661777
-4147927.2836302933, 2866495.0757167162, -3893892.604697862
-4147926.9822774716, 2866495.959109338, -3893891.3645655066
-4147927.7397157783, 2866495.390902279, -3893891.59787832
-4147927.755666779, 2866496.4935732605, -3893890.660570725
-4147927.056780863, 2866497.10224404, -3893890.482594966
-4147926.484765081, 2866496.7069425895, -3893891.376904165
-4147928.3117317334, 2866495.786203548, -3893890.7035690704
-4147928.76703796, 2866496.1008505914, -3893889.6989596207
-4147928.126309042, 2866496.749711942, -3893889.575946992
-4147926.5451642317, 2866497.8425720395, -3893890.482594966
-4147928.117718325, 2866497.835423317, -3893888.612499459
-4147925.97314852, 2866497.447270487, -3893891.376904165
-4147925.527462794, 2866498.2309194943, -3893891.438223558
-4147926.099478444, 2866498.626221155, -3893890.5439143446
-4147927.0761474073, 2866499.3011657353, -3893888.594178434
-4147928.6897336994, 2866498.2307244856, -3893887.7181899124
-4147929.0933577004, 2866496.3263593493, -3893888.569501134
-4147930.3459219057, 2866496.0980751985, -3893887.834846212
-4147930.250444241, 2866497.1259835092, -3893886.7932205806
-4147928.65015074, 2866500.388908931, -3893885.7740619136
-4147927.670442026, 2866500.803512499, -3893886.7685432923
-4147929.666006372, 2866498.905394688, -3893885.768079542
-4147926.0539616216, 2866500.780304586, -3893888.594178434
-4147925.5456544063, 2866500.429029512, -3893889.5516435853
-4147926.625976711, 2866501.1756061604, -3893887.699868891
-4147925.588909936, 2866499.3650319176, -3893890.5439143446
-4147925.0168943563, 2866498.969730155, -3893891.438223558
-4147924.9736390426, 2866500.0337277483, -3893890.445952898
-4147925.0156999305, 2866501.1544433655, -3893889.5333225555
-4147925.4911701665, 2866501.4830259643, -3893888.544823834
-4147925.5071191615, 2866502.5856968765, -3893887.607515987
-4147926.615814405, 2866502.260232398, -3893886.73788363
-4147927.7126284624, 2866501.926556889, -3893885.854076134
-4147928.0944805844, 2866501.096552052, -3893885.7314375164
-4147927.1766791907, 2866502.647828497, -3893884.3951800447
-4147927.124121116, 2866502.6115072565, -3893885.7804181837
-4147927.6741926353, 2866501.899995102, -3893884.382841406
-4147928.399843543, 2866501.307578674, -3893884.5851203
-4147925.981810084, 2866502.913741041, -3893886.621227357
-4147924.8202394857, 2866503.2049063817, -3893887.441878997
-4147924.9351042267, 2866502.190395108, -3893888.5018255087
-4147924.492075335, 2866501.88423159, -3893889.5209839023
-4147925.275544678, 2866503.51955379, -3893886.437269388
-4147925.835678163, 2866503.9066448053, -3893885.528784678
-4147926.7179369256, 2866503.422455455, -3893884.4441607012
-4147927.088577783, 2866503.678593849, -3893883.3595366897
-4147928.0772748906, 2866502.178552527, -3893883.328877049
-4147928.6474449225, 2866501.4786881073, -3893883.384213961
-4147928.8324741083, 2866500.5149067603, -3893884.5114623667
-4147929.2553377757, 2866500.807134272, -3893883.4761928828
-4147928.980093337, 2866501.7085708403, -3893882.2607376445
-4147928.416648896, 2866502.4130831906, -3893882.211757011
-4147927.9646323305, 2866503.1923582503, -3893882.2670939104
-4147927.38878476, 2866503.886057574, -3893882.2054007454
-4147926.754127323, 2866504.5413567577, -3893882.089118477
-4147926.2063191645, 2866504.162783396, -3893884.4441607012
-4147925.0327414796, 2866504.4434094448, -3893885.252473889
-4147923.4634762565, 2866505.5444786376, -3893886.17329718
-4147924.5285019404, 2866505.186594496, -3893885.2584562604
-4147925.5853701434, 2866504.8253142545, -3893884.3398431204
-4147924.8667015205, 2866505.420313997, -3893884.143172699
-4147925.9753965484, 2866505.094849604, -3893883.2735401373
-4147927.300364432, 2866504.918844415, -3893879.7355387486
-4147926.32183073, 2866505.3342596977, -3893880.728183902
-4147926.5030881893, 2866505.459521198, -3893882.3343955446
-4147927.688212589, 2866504.0929828533, -3893881.05347506
-4147928.627974894, 2866503.650773534, -3893880.0241878475
-4147928.988663046, 2866502.8083841163, -3893881.3174469653
-4147929.2034268235, 2866502.9568005847, -3893880.0855070865
-4147929.4484535665, 2866502.032239689, -3893881.268466343
-4147927.993970223, 2866504.3042824646, -3893879.9075317346
-4147928.9479626, 2866503.8719070223, -3893878.8887467473
-4147926.264008166, 2866505.2943002875, -3893879.238628576
-4147926.629096981, 2866505.5466020294, -3893878.145811995
-4147927.6009663492, 2866505.1265811496, -3893878.5817767265
-4147925.4021840952, 2866505.7903698087, -3893880.3415734917
-4147925.6419941783, 2866505.956095304, -3893882.003121944
-4147925.380558645, 2866505.775425114, -3893883.1938998513
-4147924.355083404, 2866506.1606416055, -3893884.143172699
-4147924.628400162, 2866506.3495226223, -3893882.9665698344
-4147924.799237377, 2866506.4675831, -3893881.6901693447
-4147925.462579363, 2866506.925998858, -3893879.4472635468
-4147924.9942198214, 2866506.602329621, -3893880.4395347363
-4147926.2289068275, 2866506.3616928845, -3893878.250129456
-4147927.9522204883, 2866505.369322077, -3893877.4788316553
-4147926.61260215, 2866506.626853117, -3893877.177844067
-4147927.194780236, 2866505.937528469, -3893877.2455195375
-4147928.567492469, 2866504.70062589, -3893877.5767928334
-4147929.894054579, 2866503.434071629, -3893877.8654418006
-4147929.292491229, 2866504.1099999747, -3893877.779445347
-4147929.8645046544, 2866504.50530055, -3893876.885135007
-4147929.1395057933, 2866505.0959265456, -3893876.68248254
-4147929.070135518, 2866506.141878754, -3893875.66553376
-4147927.766793371, 2866506.3328292957, -3893876.35120932
-4147927.0936212535, 2866506.959270871, -3893876.197537431
-4147925.237332755, 2866506.7703376804, -3893876.3616255503
-4147925.4651511493, 2866506.927776143, -3893875.142024676
-4147925.139279369, 2866506.7025759253, -3893877.7038649004
-4147924.362453345, 2866507.2573848576, -3893877.4522317406
-4147924.493281502, 2866507.3477963093, -3893874.7060601437
-4147924.453781045, 2866507.320498717, -3893876.103636189
-4147927.6656341637, 2866507.354571692, -3893875.3032271266
-4147925.065294052, 2866507.743097183, -3893873.811750181
-4147926.037163834, 2866507.3230769592, -3893874.247714613
-4147928.280253729, 2866506.6876660837, -3893875.4015621576
-4147928.8016141457, 2866507.047962362, -3893874.4564347854
-4147930.1288299155, 2866505.779617742, -3893874.7447096566
-4147929.305458379, 2866506.3045031414, -3893874.45007853
-4147930.1639315453, 2866504.712225103, -3893875.7332091993
-4147930.5875725364, 2866505.004990132, -3893874.6957291015
-4147930.929209649, 2866504.1494346266, -3893874.5360749247
-4147931.322214155, 2866503.3271359988, -3893875.861829923
-4147929.7022087923, 2866506.578685144, -3893873.390131475
-4147930.3890893855, 2866505.9594749846, -3893873.555767971
-4147927.2517346684, 2866507.0685382695, -3893873.4742063987
-4147929.2763028503, 2866507.376005244, -3893873.4701454933
-4147926.3765360205, 2866507.5576069024, -3893873.130594717
-4147925.62542538, 2866508.1301872977, -3893872.9032651167
-4147925.0630281926, 2866508.8331818753, -3893872.8542845617
-4147924.600220884, 2866508.513349376, -3893873.8547483888
-4147926.838168757, 2866507.876627446, -3893872.1319671185
-4147927.648484841, 2866507.342720314, -3893872.414259567
-4147929.282965668, 2866507.380609714, -3893872.041535737
-4147930.772784026, 2866506.224634443, -3893872.483482224
-4147930.047131994, 2866506.8170509543, -3893872.28120384
-4147931.1535883327, 2866505.396145934, -3893872.360843943
-4147930.8284463463, 2866505.171450483, -3893873.4884664607
-4147931.33901589, 2866504.4326387853, -3893873.4884664607
-4147931.7656365833, 2866503.6335711265, -3893874.8430446642
-4147931.0750098256, 2866503.156300954, -3893877.063110236
-4147932.034157142, 2866502.7274871673, -3893876.0521437274
-4147932.3510382567, 2866504.0381235923, -3893872.526480402
-4147932.5882925214, 2866503.110432347, -3893873.7030835007
-4147932.2045974866, 2866502.84527302, -3893874.7753692404
-4147931.8006490036, 2866504.75165886, -3893872.489838476
-4147932.321613599, 2866505.1116810497, -3893871.544336927
-4147931.5839544116, 2866505.693558461, -3893871.329719985
-4147931.0342176408, 2866506.4053031, -3893871.2927041706
-4147930.464442289, 2866507.1054412583, -3893871.2377412957
-4147930.1555783446, 2866507.9836457125, -3893869.9934628736
-4147930.867522177, 2866507.3839973654, -3893870.1837764597
-4147933.125931867, 2866504.5736279055, -3893870.38605475
-4147932.7359074242, 2866504.3040944254, -3893871.452358237
-4147933.089092798, 2866503.4565193476, -3893872.7414712897
-4147933.34380093, 2866503.6325399643, -3893871.544336927
-4147932.812886331, 2866502.1739920108, -3893874.867721891
-4147933.83347729, 2866502.879289404, -3893872.9624445336
-4147933.2808498563, 2866502.4973864635, -3893873.875076251
-4147933.792467319, 2866501.757057262, -3893873.875076251
-4147932.829254085, 2866501.091412012, -3893875.8375265887
-4147932.317636742, 2866501.8317410415, -3893875.8375265887
-4147934.5871429956, 2866502.306231703, -3893871.753345412
-4147934.3450948205, 2866502.138960104, -3893872.9624445336
-4147934.075525435, 2866503.0465610465, -3893871.753345412
-4147933.831545191, 2866503.969604372, -3893870.570385984
-4147934.5807224843, 2866504.48733676, -3893868.4056567834
-4147929.0408869516, 2866508.304967299, -3893869.422522115
-4147928.084006191, 2866507.643695947, -3893871.3909546137
-4147927.325517024, 2866508.2134192223, -3893871.1576427626
-4147926.717622812, 2866508.884972485, -3893871.065664052
-4147926.622760612, 2866512.096611338, -3893868.1169247646
-4147926.1291141626, 2866509.5699224873, -3893870.9920063047
-4147924.0214533466, 2866510.298923138, -3893872.8359635905
-4147923.4482665877, 2866509.9028103505, -3893873.732110024
-4147922.399965733, 2866511.3639031374, -3893873.7074327916
-4147923.5002878387, 2866514.3076077476, -3893869.966865014
-4147922.456251488, 2866512.494451843, -3893872.805304006
-4147924.069216555, 2866509.240280073, -3893873.8364274134
-4147922.967248156, 2866509.5703924275, -3893874.7124164025
-4147923.497204141, 2866508.8449789924, -3893874.7307373816
-4147921.892836138, 2866511.013440278, -3893874.663061927
-4147921.365768405, 2866512.8325008666, -3893873.6950941756
-4147921.880797919, 2866513.1884234073, -3893872.7439848376
-4147922.4528096877, 2866513.583724796, -3893871.8496746696
-4147921.517774455, 2866516.2147449288, -3893870.9796676966
-4147923.085831628, 2866517.2983867708, -3893868.1539405617
-4147920.904104107, 2866514.69900209, -3893872.786983035
-4147920.3809048664, 2866513.2435403387, -3893874.6817568038
-4147920.8459789217, 2866512.4732888443, -3893874.6387585867
-4147921.502811535, 2866510.7439053515, -3893875.729364665
-4147920.4104575, 2866512.1723121298, -3893875.662063093
-4147922.124809992, 2866510.079858376, -3893875.833682103
-4147922.6872073608, 2866509.376864335, -3893875.882662692
-4147923.813445765, 2866507.969632266, -3893875.9809977678
-4147924.028208398, 2866508.1180483955, -3893874.749058361
-4147923.4860648257, 2866507.743388942, -3893879.9792664433
-4147924.263620805, 2866507.1890846263, -3893878.79668138
-4147921.6676641186, 2866509.7639379674, -3893879.7093121717
-4147922.3404408996, 2866509.137224065, -3893879.8626103033
-4147921.247373336, 2866510.5673792674, -3893878.3607165483
-4147920.215080482, 2866512.0372925187, -3893876.9123234455
-4147919.236880502, 2866512.4529366894, -3893876.470376351
-4147919.2972733066, 2866513.588565267, -3893875.576066639
-4147919.8756153574, 2866513.9882416422, -3893874.6877391646
-4147919.5079577896, 2866512.6402707174, -3893878.1644202047
-4147918.3250694526, 2866514.0083529763, -3893876.574693812
-4147920.011803034, 2866511.8968131407, -3893878.158063942
-4147920.190171042, 2866510.92842741, -3893880.713921749
-4147921.446175005, 2866509.6108731898, -3893880.9348954484
-4147922.190559927, 2866509.0336456606, -3893881.1558691477
-4147922.7857939955, 2866508.3533442076, -3893881.235883313
-4147924.5422024755, 2866507.3816041397, -3893880.4948716233
-4147923.674047938, 2866507.8732985337, -3893881.591834179
-4147924.035071522, 2866507.0311410087, -3893881.4505007467
-4147923.8258586945, 2866506.8865602417, -3893882.6906330707
-4147922.6086269044, 2866508.2309092022, -3893882.5063013295
-4147923.250010522, 2866507.5802587657, -3893882.6289398917
-4147921.2239067233, 2866509.4572699517, -3893882.1626890185
-4147921.98134722, 2866508.8890648107, -3893882.3960014037
-4147920.588852822, 2866510.112294443, -3893882.046032825
-4147921.733746321, 2866508.7179549923, -3893883.5969075165
-4147923.002805154, 2866507.409422417, -3893883.830219955
-4147922.406918494, 2866508.0915144086, -3893883.750579652
-4147923.6823071404, 2866506.7873560283, -3893883.9898744617
-4147923.2792251105, 2866506.5087980167, -3893885.0438386793
-4147919.824351508, 2866510.675619824, -3893883.2409564867
-4147920.0066741128, 2866510.8016178454, -3893881.9783572773
-4147919.307450853, 2866511.410054982, -3893883.234974117
-4147919.0016930313, 2866511.1987542748, -3893884.380917125
-4147918.783824441, 2866512.1398421554, -3893883.2226354782
-4147919.5158846914, 2866511.5540977977, -3893881.99705218
-4147919.6732703396, 2866511.6628626324, -3893880.7079393817
-4147918.591018287, 2866513.100491738, -3893882.089031101
-4147918.187937008, 2866512.8219332895, -3893883.1429951745
-4147917.8560680314, 2866512.592587716, -3893884.2642608793
-4147917.8530516885, 2866511.4966108063, -3893885.215743605
-4147917.5148523026, 2866511.262890549, -3893886.3310268596
-4147916.9383506747, 2866511.9583783485, -3893886.269707522
-4147917.2828800087, 2866512.1964731487, -3893885.1604066547
-4147917.761634077, 2866513.618978048, -3893883.2226354782
-4147916.700700995, 2866512.885795931, -3893885.0927310605
-4147917.2738889377, 2866513.281910593, -3893884.1965853004
-4147917.957012212, 2866513.753998586, -3893881.972374908
-4147918.1792803025, 2866513.9076020434, -3893880.7445813827
-4147918.7159626554, 2866513.186837374, -3893880.7692586486
-4147918.309775458, 2866513.9977837107, -3893879.433001636
-4147917.5974965766, 2866514.597198352, -3893880.677279748
-4147917.530709115, 2866514.551043329, -3893882.0520151937
-4147917.309615377, 2866514.3982513766, -3893883.2779724025
-4147916.2486824086, 2866513.6650690585, -3893885.1480680103
-4147916.737602205, 2866514.002948416, -3893884.1722819153
-4147916.343116097, 2866512.638678693, -3893886.1896932656
-4147915.771102427, 2866512.2433755384, -3893887.084002462
-4147916.366336922, 2866511.5630752877, -3893887.1640167376
-4147915.273587105, 2866512.991206848, -3893887.096341112
-4147915.8456007065, 2866513.3865101053, -3893886.2020319123
-4147915.3668457754, 2866511.964004716, -3893888.13980259
-4147915.3988636113, 2866514.171674637, -3893886.2633512495
-4147915.620353534, 2866514.3247404406, -3893885.0377680087
-4147916.037665173, 2866514.6131334314, -3893883.99430636
-4147917.0645862296, 2866515.3228113004, -3893882.0950134704
-4147916.6096782475, 2866515.0084364754, -3893883.099996888
-4147916.828505254, 2866516.251313628, -3893880.916574448
-4147917.2548086643, 2866515.4542689733, -3893880.836934181
-4147914.713030635, 2866514.789364745, -3893886.0977142593
-4147914.1410171897, 2866514.394061294, -3893886.9920234354
-4147914.82685007, 2866513.776371271, -3893887.1576604634
-4147913.3336786004, 2866513.836130824, -3893889.101787236
-4147913.9444635576, 2866514.258228247, -3893888.244120291
-4147913.2325194245, 2866514.85787332, -3893888.0538059194
-4147917.095490986, 2866516.4358204473, -3893879.7339894315
-4147917.579951288, 2866515.678966406, -3893879.7093121717
-4147918.2347260304, 2866515.037570536, -3893878.40969716
-4147917.6649493175, 2866515.737706286, -3893878.3547341833
-4147918.130342356, 2866514.9654337787, -3893879.745954164
-4147917.15437776, 2866516.4765155483, -3893878.3547341833
-4147917.610459485, 2866516.791701636, -3893877.3479142794
-4147918.15869207, 2866514.9850255055, -3893876.899984821
-4147918.4988228767, 2866514.1284292615, -3893878.1767588323
-4147918.6460403795, 2866515.321818851, -3893875.9256609185
-4147918.903411579, 2866514.408029555, -3893875.6863664384
-4147917.981098338, 2866517.047840401, -3893876.2632904747
-4147917.580905935, 2866517.8629300417, -3893876.3676079125
-4147917.964600197, 2866518.1280911583, -3893875.2953226673
-4147918.085481279, 2866517.1199767073, -3893874.92703359
-4147918.5505560543, 2866516.3497255817, -3893874.884035373
-4147918.7959201997, 2866515.4253967744, -3893874.632402329
-4147919.319547205, 2866514.695609615, -3893874.6447409475
-4147919.8982846723, 2866515.095559404, -3893873.7567872554
-4147918.3394102845, 2866517.2954603657, -3893873.732110024
-4147918.3352386453, 2866518.384229741, -3893874.2106987652
-4147918.7070514667, 2866518.6411799034, -3893873.1242384617
-4147918.8995407037, 2866517.68255177, -3893872.8236249774
-4147921.0367568815, 2866515.8823267124, -3893871.9599743686
-4147920.5329109305, 2866516.625784479, -3893871.966330622
-4147918.9415944493, 2866518.803266453, -3893871.9109938242
-4147920.0372332805, 2866518.468781194, -3893871.029022127
-4147919.962738261, 2866517.3256472005, -3893871.9109938242
-4147918.318866039, 2866519.4668091936, -3893873.24089444
-4147918.7092853445, 2866519.7366179153, -3893872.1749653057
-4147920.0867911815, 2866519.594682103, -3893870.120536727
-4147919.281296464, 2866520.1319200606, -3893871.2806549403
-4147921.0948796347, 2866518.108040036, -3893870.108198122
-4147921.6150637176, 2866518.4675254407, -3893869.1649070643
-4147920.6520764367, 2866519.9853360276, -3893869.2198699275
-4147920.1665669954, 2866520.743707713, -3893869.244547131
-4147921.0424950956, 2866520.2551442, -3893868.1539405617
-4147920.719192037, 2866521.1256126394, -3893868.3319155048
-4147922.41606562, 2866519.0210765824, -3893867.0491589964
-4147923.08356255, 2866518.388471401, -3893867.196474357
-4147921.4985750937, 2866520.570329214, -3893867.147119972
-4147920.6714250646, 2866522.184255554, -3893867.3314511213
-4147920.2280051643, 2866521.87781937, -3893868.350236455
-4147921.0910037765, 2866521.3825621516, -3893867.245454845
-4147921.4098138227, 2866521.6028835597, -3893866.1118500414
-4147923.0297330706, 2866520.5368191116, -3893865.241842385
-4147921.981824048, 2866521.9981850865, -3893865.2175391
-4147921.667800383, 2866522.872825124, -3893863.965442109
-4147912.454308017, 2866515.413964262, -3893889.2367646503
-4147923.82856618, 2866505.796781338, -3893885.0804807055
-4147922.608712517, 2866506.04542669, -3893885.8480056496
-4147934.8100773552, 2866503.5541861146, -3893869.577740109
-4147935.175560395, 2866503.806759619, -3893868.4852968133
-4147935.687178091, 2866503.0664300798, -3893868.4852968133
-4147935.3384946603, 2866503.919358219, -3893867.204376399
-4147935.8501123767, 2866503.1790286503, -3893867.204376399
-4147936.282015769, 2866502.385852712, -3893868.5649368437
-4147936.3406578144, 2866500.240836927, -3893871.96198
-4147934.8362781215, 2866501.386750958, -3893872.944123571
-4147936.854028258, 2866502.781151736, -3893867.67062567
-4147938.025761746, 2866501.4053559625, -3893867.8119586483
-4147937.453749096, 2866501.0100571285, -3893868.706269854
-4147937.0169623867, 2866502.8937501553, -3893866.3897052007
-4147936.4221245944, 2866503.5743276374, -3893866.310065207
-4147937.6834085477, 2866502.2626587995, -3893866.537020494
-4147937.8214965696, 2866500.1725452384, -3893868.57129309
-4147938.3935092706, 2866500.5678439573, -3893867.676981915
-4147938.8808576483, 2866500.904634013, -3893866.7026567245
-4147938.4027301483, 2866501.6658662325, -3893866.7333162525
-4147938.207123081, 2866499.34738902, -3893869.8910657447
-4147939.3882034402, 2866499.071943824, -3893869.0868968517
-4147939.157279308, 2866500.0040097474, -3893867.916275847
-4147939.5279177846, 2866500.2601454225, -3893866.8316510804
-4147940.233530639, 2866499.656120545, -3893867.0159821445
-4147939.784953552, 2866499.3461242593, -3893868.0269492897
-4147941.1353867496, 2866497.0021718424, -3893869.289548947
-4147939.960636514, 2866497.281992156, -3893870.0997002376
-4147938.8150158264, 2866498.6758334646, -3893869.983044392
-4147937.8360884436, 2866499.090979572, -3893870.975316463
-4147938.6826784126, 2866497.4904887183, -3893872.244272319
-4147939.589997335, 2866497.0258562886, -3893871.1843249006
-4147940.562198894, 2866496.6060617683, -3893870.185696534
-4147941.536227605, 2866496.1852881056, -3893869.1848578276
-4147941.236022452, 2866495.9778269064, -3893870.3389942786
-4147942.280611275, 2866495.6080562486, -3893869.405830868
-4147941.98673609, 2866495.404969544, -3893870.5659497217
-4147940.6640089364, 2866495.5825285288, -3893871.2333054105
-4147940.1005654274, 2866496.28704303, -3893871.1843249006
-4147937.1003609463, 2866498.582543263, -3893873.1527582067
-4147936.0661681313, 2866500.0511462768, -3893873.140419599
-4147937.032190011, 2866497.443783507, -3893874.0407127473
-4147935.9626636836, 2866497.796319289, -3893874.94736203
-4147936.0110532832, 2866498.9214088386, -3893874.0407127473
-4147936.5056733033, 2866497.0799258146, -3893874.9780216143
-4147935.52370374, 2866498.584617978, -3893875.0150374537
-4147935.740396081, 2866497.642717691, -3893876.1751559903
-4147934.9351968034, 2866499.2695697728, -3893874.9413796724
-4147934.9176548487, 2866500.3513380806, -3893873.9734112364
-4147934.367919006, 2866501.063083372, -3893873.9363954053
-4147934.423579785, 2866500.0098991785, -3893874.9413796724
-4147933.993212743, 2866499.7124867793, -3893875.97250357
-4147934.696585191, 2866498.0130241965, -3893877.106108453
-4147934.270285227, 2866498.810071594, -3893877.185748629
-4147935.31753327, 2866497.3504915508, -3893877.210425867
-4147935.2325353194, 2866497.2917523514, -3893878.565004258
-4147934.6895256783, 2866498.008145605, -3893878.534344653
-4147933.7892652676, 2866498.477654769, -3893878.166055491
-4147933.687455536, 2866499.5011881064, -3893877.118447072
-4147933.4434770243, 2866500.424231913, -3893875.935487722
-4147933.047121423, 2866500.1503235884, -3893876.9958086787
-4147933.8089612657, 2866500.676806056, -3893874.8430446642
-4147932.3284532, 2866500.745324854, -3893876.799138573
-4147932.897240831, 2866500.0467460393, -3893878.2890678104
-4147933.3298710696, 2866499.254073333, -3893878.2154099783
-4147933.5812273347, 2866498.333886703, -3893879.4043516912
-4147933.0498291673, 2866499.060545655, -3893879.3856568057
-4147933.5573780434, 2866497.225756493, -3893880.3371403036
-4147934.1328289015, 2866496.531782561, -3893880.3984595425
-4147933.257615165, 2866497.0186004597, -3893882.923658743
-4147932.805934452, 2866497.798107691, -3893881.5444029807
-4147932.4766403134, 2866498.664433835, -3893880.2818034296
-4147932.325226777, 2866499.6514459336, -3893879.1833781437
-4147932.3799464228, 2866500.780910141, -3893878.2827115506
-4147931.8683291343, 2866501.52123909, -3893878.2827115506
-4147931.816835918, 2866501.485653794, -3893876.799138573
-4147931.371149599, 2866502.2693039295, -3893876.860457769
-4147930.5910982206, 2866501.7302354528, -3893878.9930642084
-4147931.296315221, 2866501.12593878, -3893879.177021883
-4147931.163112037, 2866502.1255358458, -3893878.098753919
-4147931.807932439, 2866500.3856099327, -3893879.177021883
-4147931.966071797, 2866499.403245736, -3893880.2818034296
-4147931.410006142, 2866500.110616048, -3893880.238805183
-4147932.210049317, 2866498.4802016327, -3893881.4647627315
-4147932.558728876, 2866497.627272175, -3893882.7456833096
-4147931.969173801, 2866498.3137405463, -3893882.67202541
-4147931.140521971, 2866498.832735394, -3893882.3714114437
-4147931.4917771076, 2866499.07547627, -3893881.268466343
-4147930.48040678, 2866499.4682002477, -3893882.230078011
-4147930.417368764, 2866500.518527319, -3893881.2191118225
-4147930.4269870473, 2866501.6168234865, -3893880.275821065
-4147930.723755606, 2866502.9135603416, -3893878.166055491
-4147930.151741851, 2866502.51825984, -3893879.0603657966
-4147929.978408223, 2866501.3068250557, -3893881.286787339
-4147929.968789726, 2866500.208528858, -3893882.230078011
-4147931.073734071, 2866498.7865804723, -3893883.7461472778
-4147930.2775235707, 2866499.327994279, -3893883.4761928828
-4147931.5000341227, 2866497.989533663, -3893883.666506992
-4147932.1414161515, 2866497.3388812924, -3893883.789145554
-4147931.550015468, 2866496.930184036, -3893884.665134502
-4147932.723592639, 2866496.649555472, -3893883.856821102
-4147931.1618341887, 2866497.7558148974, -3893884.7817907217
-4147930.709818479, 2866498.535090372, -3893884.8371276464
-4147929.525030729, 2866499.9018613715, -3893884.683455511
-4147930.0366477277, 2866499.1615328407, -3893884.683455511
-4147929.6402088697, 2866501.0731063345, -3893882.4020710764
-4147931.237531004, 2866496.7142364616, -3893885.8047215682
-4147932.1903489134, 2866496.281048687, -3893884.787773092
-4147932.219895587, 2866495.209819257, -3893885.768079542
-4147931.7678803448, 2866495.9890948837, -3893885.8234164794
-4147930.690452445, 2866496.3361687446, -3893886.725544987
-4147931.1816347395, 2866495.583960284, -3893886.7072239686
-4147943.6469910443, 2866494.3667729436, -3893869.731121131
-4147944.1448985855, 2866493.619210042, -3893869.7191564324
-4147928.3287052303, 2866490.3352146377, -3893896.9203509735
-4147927.756688005, 2866489.9399132445, -3893897.8146596826
-4147928.2474735538, 2866489.187431939, -3893897.7959647197
-4147928.8456021408, 2866489.6007778374, -3893896.92633336
-4147929.908800482, 2866489.2438708367, -3893896.0137034715
-4147929.3218778004, 2866487.744381498, -3893897.8453194215
-4147927.700392841, 2866488.809363454, -3893898.7167870207
-4147928.490271146, 2866488.2635748405, -3893898.980759955
-4147927.183496074, 2866489.5438000523, -3893898.7108046315
-4147927.728329232, 2866489.9203154733, -3893900.660631175
-4147927.9014275074, 2866488.9482915318, -3893900.3416949655
-4147928.4701511166, 2866488.2496705917, -3893900.3966581807
-4147929.1902038795, 2866487.653386293, -3893899.158736041
-4147930.3652947946, 2866487.3738041664, -3893896.913994687
-4147929.962209487, 2866487.0952462247, -3893897.9679583767
-4147929.6813846426, 2866486.901178147, -3893899.1404149733
-4147930.9742216566, 2866488.886258094, -3893895.0992371063
-4147932.6124733537, 2866487.835103105, -3893894.2475525136
-4147933.0369215044, 2866485.9428903246, -3893895.117558157
-4147930.5962110613, 2866486.4417363666, -3893898.084614944
-4147931.1596526443, 2866485.7372234063, -3893898.133595746
-4147929.9898430523, 2866486.022697129, -3893900.3843194996
-4147929.3237959095, 2866486.6540612727, -3893900.2373770257
-4147929.007877326, 2866487.5273868386, -3893900.4213355426
-4147927.7709277035, 2866488.8581076483, -3893901.6532753296
-4147928.2359974086, 2866488.0878551565, -3893901.6102768853
-4147928.7476123003, 2866487.3475268534, -3893901.6102768853
-4147927.800470129, 2866487.7868774906, -3893902.633580722
-4147929.193296072, 2866486.5638774694, -3893901.548957366
-4147928.8681482184, 2866486.339179334, -3893902.676579175
-4147931.2753799153, 2866483.633907677, -3893901.585599518
-4147931.3700080886, 2866484.790946976, -3893899.2877313127
-4147932.791969487, 2866484.681967275, -3893897.2763029817
-4147931.9517866625, 2866484.101347647, -3893899.355033194
-4147931.581142069, 2866483.8452087212, -3893900.4396566143
-4147930.9401398725, 2866482.308349127, -3893905.0929404097
-4147932.658444433, 2866483.4958061255, -3893899.539365569
